File	Type	IsoDecoder	SprinzlPos	TPM
MSR_At1c.end_pos.txt	Control	AlaAGC	32	0.146413081552028
MSR_At1c.end_pos.txt	Control	AlaAGC	33	0.585652326208111
MSR_At1c.end_pos.txt	Control	AlaAGC	34	0.614934942518517
MSR_At1c.end_pos.txt	Control	AlaAGC	35	1.0541741871746
MSR_At1c.end_pos.txt	Control	AlaAGC	36	3.48463134093826
MSR_At1c.end_pos.txt	Control	AlaAGC	37	0.0878478489312167
MSR_At1c.end_pos.txt	Control	AlaAGC	38	0.0585652326208111
MSR_At1c.end_pos.txt	Control	AlaAGC	41	0.204978314172839
MSR_At1c.end_pos.txt	Control	AlaAGC	45	0.673500175139328
MSR_At1c.end_pos.txt	Control	AlaAGC	46	0.204978314172839
MSR_At1c.end_pos.txt	Control	AlaAGC	47	11.8301769894039
MSR_At1c.end_pos.txt	Control	AlaAGC	50	0.644217558828923
MSR_At1c.end_pos.txt	Control	AlaAGC	51	2.31332668852204
MSR_At1c.end_pos.txt	Control	AlaAGC	52	2.1083483743492
MSR_At1c.end_pos.txt	Control	AlaAGC	53	7.8770237874991
MSR_At1c.end_pos.txt	Control	AlaAGC	54	4.65593599335449
MSR_At1c.end_pos.txt	Control	AlaAGC	55	0.849195873001762
MSR_At1c.end_pos.txt	Control	AlaAGC	56	0.878478489312167
MSR_At1c.end_pos.txt	Control	AlaAGC	57	0.234260930483245
MSR_At1c.end_pos.txt	Control	AlaAGC	58	0.0292826163104056
MSR_At1c.end_pos.txt	Control	AlaAGC	59	0.117130465241622
MSR_At1c.end_pos.txt	Control	AlaAGC	60	1.0248915708642
MSR_At1c.end_pos.txt	Control	AlaAGC	61	0.0878478489312167
MSR_At1c.end_pos.txt	Control	AlaAGC	62	0.497804477276895
MSR_At1c.end_pos.txt	Control	AlaAGC	63	0.175695697862433
MSR_At1c.end_pos.txt	Control	AlaAGC	66	0.0878478489312167
MSR_At1c.end_pos.txt	Control	AlaAGC	67	0.0878478489312167
MSR_At1c.end_pos.txt	Control	AlaAGC	68	0.0292826163104056
MSR_At1c.end_pos.txt	Control	AlaAGC	70	0.292826163104056
MSR_At1c.end_pos.txt	Control	AlaAGC	71	5.94437111101233
MSR_At1c.end_pos.txt	Control	AlaAGC	72	1607.05926573137
MSR_At1c.end_pos.txt	Control	AlaAGC	73	383.016621340105
MSR_At1c.end_pos.txt	Control	AlaAGC	74	16227.5474807375
MSR_At1c.end_pos.txt	Control	AlaAGC	75	5388.17709681249
MSR_At1c.end_pos.txt	Control	AlaAGC	76	10257.5833630698
MSR_At1c.end_pos.txt	Control	AlaCGC	32	0.0878478489312167
MSR_At1c.end_pos.txt	Control	AlaCGC	33	0.0878478489312167
MSR_At1c.end_pos.txt	Control	AlaCGC	34	1.99121790910758
MSR_At1c.end_pos.txt	Control	AlaCGC	35	6.20791465780598
MSR_At1c.end_pos.txt	Control	AlaCGC	36	11.6544812915414
MSR_At1c.end_pos.txt	Control	AlaCGC	37	0.322108779414461
MSR_At1c.end_pos.txt	Control	AlaCGC	38	0.0878478489312167
MSR_At1c.end_pos.txt	Control	AlaCGC	39	0.0585652326208111
MSR_At1c.end_pos.txt	Control	AlaCGC	40	0.146413081552028
MSR_At1c.end_pos.txt	Control	AlaCGC	42	1.5812612807619
MSR_At1c.end_pos.txt	Control	AlaCGC	44	0.26354354679365
MSR_At1c.end_pos.txt	Control	AlaCGC	45	0.322108779414461
MSR_At1c.end_pos.txt	Control	AlaCGC	46	0.204978314172839
MSR_At1c.end_pos.txt	Control	AlaCGC	47	3.30893564307583
MSR_At1c.end_pos.txt	Control	AlaCGC	48	0.0292826163104056
MSR_At1c.end_pos.txt	Control	AlaCGC	50	0.292826163104056
MSR_At1c.end_pos.txt	Control	AlaCGC	51	0.175695697862433
MSR_At1c.end_pos.txt	Control	AlaCGC	52	0.322108779414461
MSR_At1c.end_pos.txt	Control	AlaCGC	53	0.439239244656084
MSR_At1c.end_pos.txt	Control	AlaCGC	54	0.351391395724867
MSR_At1c.end_pos.txt	Control	AlaCGC	56	0.117130465241622
MSR_At1c.end_pos.txt	Control	AlaCGC	59	0.117130465241622
MSR_At1c.end_pos.txt	Control	AlaCGC	60	0.0585652326208111
MSR_At1c.end_pos.txt	Control	AlaCGC	61	0.0585652326208111
MSR_At1c.end_pos.txt	Control	AlaCGC	62	0.146413081552028
MSR_At1c.end_pos.txt	Control	AlaCGC	65	0.351391395724867
MSR_At1c.end_pos.txt	Control	AlaCGC	66	0.146413081552028
MSR_At1c.end_pos.txt	Control	AlaCGC	67	0.117130465241622
MSR_At1c.end_pos.txt	Control	AlaCGC	69	0.0292826163104056
MSR_At1c.end_pos.txt	Control	AlaCGC	70	0.380674012035272
MSR_At1c.end_pos.txt	Control	AlaCGC	71	4.12884889976719
MSR_At1c.end_pos.txt	Control	AlaCGC	72	301.962339392902
MSR_At1c.end_pos.txt	Control	AlaCGC	73	85.9151962547299
MSR_At1c.end_pos.txt	Control	AlaCGC	74	3420.5609764511
MSR_At1c.end_pos.txt	Control	AlaCGC	75	1206.88303123337
MSR_At1c.end_pos.txt	Control	AlaCGC	76	2916.51930190008
MSR_At1c.end_pos.txt	Control	AlaTGC	32	0.0292826163104056
MSR_At1c.end_pos.txt	Control	AlaTGC	33	0.117130465241622
MSR_At1c.end_pos.txt	Control	AlaTGC	34	0.0878478489312167
MSR_At1c.end_pos.txt	Control	AlaTGC	35	4.15813151607759
MSR_At1c.end_pos.txt	Control	AlaTGC	36	15.666199726067
MSR_At1c.end_pos.txt	Control	AlaTGC	37	0.468521860966489
MSR_At1c.end_pos.txt	Control	AlaTGC	38	0.117130465241622
MSR_At1c.end_pos.txt	Control	AlaTGC	39	0.0878478489312167
MSR_At1c.end_pos.txt	Control	AlaTGC	40	0.0292826163104056
