File	Type	IsoDecoder	SprinzlPos	TPM
MSR_At1c.end_pos.txt	Control	AlaTGC	32	1.15401570538441
MSR_At1c.end_pos.txt	Control	AlaTGC	33	7.94988597042591
MSR_At1c.end_pos.txt	Control	AlaTGC	34	8.07810993769085
MSR_At1c.end_pos.txt	Control	AlaTGC	35	9.87324547939992
MSR_At1c.end_pos.txt	Control	AlaTGC	36	44.4937166409321
MSR_At1c.end_pos.txt	Control	AlaTGC	37	9.87324547939992
MSR_At1c.end_pos.txt	Control	AlaTGC	38	28.5939447000803
MSR_At1c.end_pos.txt	Control	AlaTGC	39	4.48783885427269
MSR_At1c.end_pos.txt	Control	AlaTGC	40	1.66691157444414
MSR_At1c.end_pos.txt	Control	AlaTGC	41	6.15475042871683
MSR_At1c.end_pos.txt	Control	AlaTGC	42	5.6418545596571
MSR_At1c.end_pos.txt	Control	AlaTGC	43	24.4907777476024
MSR_At1c.end_pos.txt	Control	AlaTGC	44	19.7464909587998
MSR_At1c.end_pos.txt	Control	AlaTGC	45	4.87251075606749
MSR_At1c.end_pos.txt	Control	AlaTGC	46	1.41046363991427
MSR_At1c.end_pos.txt	Control	AlaTGC	50	0.64111983632467
MSR_At1c.end_pos.txt	Control	AlaTGC	51	0.897567770854538
MSR_At1c.end_pos.txt	Control	AlaTGC	53	1.02579173811947
MSR_At1c.end_pos.txt	Control	AlaTGC	54	2.17980744350388
MSR_At1c.end_pos.txt	Control	AlaTGC	55	0.64111983632467
MSR_At1c.end_pos.txt	Control	AlaTGC	56	0.64111983632467
MSR_At1c.end_pos.txt	Control	AlaTGC	58	0.769343803589604
MSR_At1c.end_pos.txt	Control	AlaTGC	59	1.66691157444414
MSR_At1c.end_pos.txt	Control	AlaTGC	60	2.30803141076881
MSR_At1c.end_pos.txt	Control	AlaTGC	61	0.64111983632467
MSR_At1c.end_pos.txt	Control	AlaTGC	62	0.769343803589604
MSR_At1c.end_pos.txt	Control	AlaTGC	63	0.64111983632467
MSR_At1c.end_pos.txt	Control	AlaTGC	64	4.10316695247789
MSR_At1c.end_pos.txt	Control	AlaTGC	65	3.46204711615322
MSR_At1c.end_pos.txt	Control	AlaTGC	66	1.92335950897401
MSR_At1c.end_pos.txt	Control	AlaTGC	67	0.384671901794802
MSR_At1c.end_pos.txt	Control	AlaTGC	69	3.97494298521296
MSR_At1c.end_pos.txt	Control	AlaTGC	70	0.512895869059736
MSR_At1c.end_pos.txt	Control	AlaTGC	71	35.1333670305919
MSR_At1c.end_pos.txt	Control	AlaTGC	72	1532.91752865229
MSR_At1c.end_pos.txt	Control	AlaTGC	73	424.421331646932
MSR_At1c.end_pos.txt	Control	AlaTGC	74	16355.6081444787
MSR_At1c.end_pos.txt	Control	AlaTGC	75	6251.17485210006
MSR_At1c.end_pos.txt	Control	AlaTGC	76	13161.2926719746
MSR_At1c.end_pos.txt	Control	ArgACG	31	0.256447934529868
MSR_At1c.end_pos.txt	Control	ArgACG	32	1.92335950897401
MSR_At1c.end_pos.txt	Control	ArgACG	33	1.02579173811947
MSR_At1c.end_pos.txt	Control	ArgACG	34	0.64111983632467
MSR_At1c.end_pos.txt	Control	ArgACG	35	6.15475042871683
MSR_At1c.end_pos.txt	Control	ArgACG	36	6.66764629777657
MSR_At1c.end_pos.txt	Control	ArgACG	37	2.82092727982855
MSR_At1c.end_pos.txt	Control	ArgACG	38	8.97567770854538
MSR_At1c.end_pos.txt	Control	ArgACG	39	5.89830249418697
MSR_At1c.end_pos.txt	Control	ArgACG	40	8.07810993769085
MSR_At1c.end_pos.txt	Control	ArgACG	41	0.256447934529868
MSR_At1c.end_pos.txt	Control	ArgACG	42	0.512895869059736
MSR_At1c.end_pos.txt	Control	ArgACG	43	1.53868760717921
MSR_At1c.end_pos.txt	Control	ArgACG	44	0.256447934529868
MSR_At1c.end_pos.txt	Control	ArgACG	46	0.256447934529868
MSR_At1c.end_pos.txt	Control	ArgACG	47	0.64111983632467
MSR_At1c.end_pos.txt	Control	ArgACG	50	0.384671901794802
MSR_At1c.end_pos.txt	Control	ArgACG	51	0.64111983632467
MSR_At1c.end_pos.txt	Control	ArgACG	52	3.20559918162335
MSR_At1c.end_pos.txt	Control	ArgACG	53	4.35961488700776
MSR_At1c.end_pos.txt	Control	ArgACG	54	2.56447934529868
MSR_At1c.end_pos.txt	Control	ArgACG	55	0.769343803589604
MSR_At1c.end_pos.txt	Control	ArgACG	56	2.56447934529868
MSR_At1c.end_pos.txt	Control	ArgACG	58	2.43625537803375
MSR_At1c.end_pos.txt	Control	ArgACG	59	0.512895869059736
MSR_At1c.end_pos.txt	Control	ArgACG	60	0.256447934529868
MSR_At1c.end_pos.txt	Control	ArgACG	61	0.512895869059736
MSR_At1c.end_pos.txt	Control	ArgACG	62	1.79513554170908
MSR_At1c.end_pos.txt	Control	ArgACG	63	0.64111983632467
MSR_At1c.end_pos.txt	Control	ArgACG	65	1.02579173811947
MSR_At1c.end_pos.txt	Control	ArgACG	66	1.02579173811947
MSR_At1c.end_pos.txt	Control	ArgACG	67	0.512895869059736
MSR_At1c.end_pos.txt	Control	ArgACG	69	0.384671901794802
MSR_At1c.end_pos.txt	Control	ArgACG	70	2.82092727982855
MSR_At1c.end_pos.txt	Control	ArgACG	71	50.9049150041788
MSR_At1c.end_pos.txt	Control	ArgACG	72	314.148719799088
MSR_At1c.end_pos.txt	Control	ArgACG	73	272.219482503455
MSR_At1c.end_pos.txt	Control	ArgACG	74	7078.47588889342
MSR_At1c.end_pos.txt	Control	ArgACG	75	6148.21100638632
MSR_At1c.end_pos.txt	Control	ArgACG	76	17025.9630453397
MSR_At1c.end_pos.txt	Control	ArgTCT	34	0.128223967264934
MSR_At1c.end_pos.txt	Control	ArgTCT	35	4.61606282153763
MSR_At1c.end_pos.txt	Control	ArgTCT	36	1.15401570538441
MSR_At1c.end_pos.txt	Control	ArgTCT	37	0.897567770854538
MSR_At1c.end_pos.txt	Control	ArgTCT	38	0.769343803589604
MSR_At1c.end_pos.txt	Control	ArgTCT	39	1.53868760717921
MSR_At1c.end_pos.txt	Control	ArgTCT	40	1.53868760717921
MSR_At1c.end_pos.txt	Control	ArgTCT	41	0.128223967264934
MSR_At1c.end_pos.txt	Control	ArgTCT	45	1.66691157444414
MSR_At1c.end_pos.txt	Control	ArgTCT	46	0.384671901794802
MSR_At1c.end_pos.txt	Control	ArgTCT	48	0.384671901794802
MSR_At1c.end_pos.txt	Control	ArgTCT	49	0.256447934529868
MSR_At1c.end_pos.txt	Control	ArgTCT	50	0.512895869059736
MSR_At1c.end_pos.txt	Control	ArgTCT	51	0.384671901794802
