GeneName	Position	Left_Other	Left_tDR	Left_C	Left_CC	Left_CCA	Right_Other	Right_tDR	Right_C	Right_CC	Right_CCA	Left_Total	Right_Total
nuclear-Ath-ProTGG-171741	1	3420	0	1259	825	1706	0	0	0	0	0	7210	0
nuclear-Ath-ProTGG-171741	2	19	0	3	3	9	0	0	0	0	0	34	0
nuclear-Ath-ProTGG-171741	3	13	0	5	5	10	0	0	0	0	0	33	0
nuclear-Ath-ProTGG-171741	4	3	0	11	7	15	0	0	0	0	0	36	0
nuclear-Ath-ProTGG-171741	5	11	0	2	4	6	0	0	0	0	0	23	0
nuclear-Ath-ProTGG-171741	6	4	0	5	4	4	0	0	0	0	0	17	0
nuclear-Ath-ProTGG-171741	7	7	0	5	1	2	0	0	0	0	0	15	0
nuclear-Ath-ProTGG-171741	8	11	0	2	0	4	0	0	0	0	0	17	0
nuclear-Ath-ProTGG-171741	9	65	1	25	19	40	0	0	0	0	0	150	0
nuclear-Ath-ProTGG-171741	10	776	0	383	174	418	0	0	0	0	0	1751	0
nuclear-Ath-ProTGG-171741	11	95	0	71	21	67	0	0	0	0	0	254	0
nuclear-Ath-ProTGG-171741	12	400	0	182	141	224	0	0	0	0	0	947	0
nuclear-Ath-ProTGG-171741	13	230	0	82	58	82	0	0	0	0	0	452	0
nuclear-Ath-ProTGG-171741	14	36	0	7	8	14	0	0	0	0	0	65	0
nuclear-Ath-ProTGG-171741	15	46	0	22	11	31	0	0	0	0	0	110	0
nuclear-Ath-ProTGG-171741	16	187	0	93	55	96	0	0	0	0	0	431	0
nuclear-Ath-ProTGG-171741	17	176	0	69	49	93	0	0	0	0	0	387	0
nuclear-Ath-ProTGG-171741	18	246	0	97	43	124	0	0	0	0	0	510	0
nuclear-Ath-ProTGG-171741	19	85	0	42	15	44	0	0	0	0	0	186	0
nuclear-Ath-ProTGG-171741	20	30	0	12	5	16	0	0	0	0	0	63	0
nuclear-Ath-ProTGG-171741	21	18	0	7	4	10	0	0	0	0	0	39	0
nuclear-Ath-ProTGG-171741	22	38	0	13	2	13	0	0	0	0	0	66	0
nuclear-Ath-ProTGG-171741	23	61	0	30	28	60	0	0	0	0	0	179	0
nuclear-Ath-ProTGG-171741	24	0	0	1	1	2	0	0	0	0	0	4	0
nuclear-Ath-ProTGG-171741	25	12	0	6	0	7	0	0	0	0	0	25	0
nuclear-Ath-ProTGG-171741	26	1	0	0	1	2	0	0	0	0	0	4	0
nuclear-Ath-ProTGG-171741	27	3	0	0	0	2	0	0	0	0	0	5	0
nuclear-Ath-ProTGG-171741	28	6	0	0	0	5	0	0	0	0	0	11	0
nuclear-Ath-ProTGG-171741	29	7	0	2	3	4	0	0	0	0	0	16	0
nuclear-Ath-ProTGG-171741	30	19	0	14	0	5	0	0	0	0	0	38	0
nuclear-Ath-ProTGG-171741	31	18	0	7	2	3	0	0	0	0	0	30	0
nuclear-Ath-ProTGG-171741	32	16	0	4	0	6	0	0	0	0	0	26	0
nuclear-Ath-ProTGG-171741	33	7	0	0	5	4	0	0	0	0	0	16	0
nuclear-Ath-ProTGG-171741	34	9	0	4	5	17	0	0	0	0	0	35	0
nuclear-Ath-ProTGG-171741	35	33	0	9	8	20	0	0	0	0	0	70	0
nuclear-Ath-ProTGG-171741	36	350	0	174	117	188	0	0	0	0	0	829	0
nuclear-Ath-ProTGG-171741	37	9	0	15	8	18	0	0	0	0	0	50	0
nuclear-Ath-ProTGG-171741	38	10	0	0	2	1	0	0	0	0	0	13	0
nuclear-Ath-ProTGG-171741	39	4	0	0	0	2	0	0	0	0	0	6	0
nuclear-Ath-ProTGG-171741	40	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	41	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	42	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	43	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	44	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	45	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	46	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	47	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	48	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	49	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	50	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	51	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	52	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	53	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	54	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	55	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	56	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	57	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	58	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	59	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	60	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	61	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	62	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	63	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	64	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	65	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	66	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	67	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ProTGG-171741	68	0	0	0	0	0	11	0	0	0	0	0	11
nuclear-Ath-ProTGG-171741	69	0	0	0	0	0	10	0	0	0	0	0	10
nuclear-Ath-ProTGG-171741	70	0	0	0	0	0	76	0	0	0	0	0	76
