GeneName	Position	Left_Other	Left_tDR	Left_C	Left_CC	Left_CCA	Right_Other	Right_tDR	Right_C	Right_CC	Right_CCA	Left_Total	Right_Total
nuclear-Ath-ProTGG-171741	1	2271	0	717	1461	9563	0	0	0	0	0	14012	0
nuclear-Ath-ProTGG-171741	2	3	0	6	6	70	0	0	0	0	0	85	0
nuclear-Ath-ProTGG-171741	3	0	0	0	0	15	0	0	0	0	0	15	0
nuclear-Ath-ProTGG-171741	4	2	0	0	0	7	0	0	0	0	0	9	0
nuclear-Ath-ProTGG-171741	5	1	0	0	0	5	0	0	0	0	0	6	0
nuclear-Ath-ProTGG-171741	6	6	0	0	0	7	0	0	0	0	0	13	0
nuclear-Ath-ProTGG-171741	7	3	0	0	0	4	0	0	0	0	0	7	0
nuclear-Ath-ProTGG-171741	8	0	0	2	3	2	0	0	0	0	0	7	0
nuclear-Ath-ProTGG-171741	9	15	0	4	5	32	0	0	0	0	0	56	0
nuclear-Ath-ProTGG-171741	10	16	0	37	21	117	0	0	0	0	0	191	0
nuclear-Ath-ProTGG-171741	11	9	0	0	3	21	0	0	0	0	0	33	0
nuclear-Ath-ProTGG-171741	12	1	0	4	1	7	0	0	0	0	0	13	0
nuclear-Ath-ProTGG-171741	13	3	0	8	1	9	0	0	0	0	0	21	0
nuclear-Ath-ProTGG-171741	14	1	0	2	0	5	0	0	0	0	0	8	0
nuclear-Ath-ProTGG-171741	15	12	0	8	5	15	0	0	0	0	0	40	0
nuclear-Ath-ProTGG-171741	16	9	0	0	7	26	0	0	0	0	0	42	0
nuclear-Ath-ProTGG-171741	17	13	0	0	2	48	0	0	0	0	0	63	0
nuclear-Ath-ProTGG-171741	18	52	0	32	14	76	0	0	0	0	0	174	0
nuclear-Ath-ProTGG-171741	19	6	0	0	5	14	0	0	0	0	0	25	0
nuclear-Ath-ProTGG-171741	20	16	0	5	12	14	0	0	0	0	0	47	0
nuclear-Ath-ProTGG-171741	21	13	0	0	0	2	0	0	0	0	0	15	0
nuclear-Ath-ProTGG-171741	22	10	0	7	4	9	0	0	0	0	0	30	0
nuclear-Ath-ProTGG-171741	23	2	0	10	0	3	0	0	0	0	0	15	0
nuclear-Ath-ProTGG-171741	24	0	0	0	1	2	0	0	0	0	0	3	0
nuclear-Ath-ProTGG-171741	25	0	0	1	1	15	0	0	0	0	0	17	0
nuclear-Ath-ProTGG-171741	26	0	0	0	1	1	0	0	0	0	0	2	0
nuclear-Ath-ProTGG-171741	27	0	0	0	0	14	0	0	0	0	0	14	0
nuclear-Ath-ProTGG-171741	28	0	0	0	0	10	0	0	0	0	0	10	0
nuclear-Ath-ProTGG-171741	29	0	0	0	0	10	0	0	0	0	0	10	0
nuclear-Ath-ProTGG-171741	30	3	0	0	2	2	0	0	0	0	0	7	0
nuclear-Ath-ProTGG-171741	31	2	0	0	4	10	0	0	0	0	0	16	0
nuclear-Ath-ProTGG-171741	32	0	0	0	0	3	0	0	0	0	0	3	0
nuclear-Ath-ProTGG-171741	33	2	0	0	5	13	0	0	0	0	0	20	0
nuclear-Ath-ProTGG-171741	34	0	0	1	0	3	0	0	0	0	0	4	0
nuclear-Ath-ProTGG-171741	35	2	0	0	0	9	0	0	0	0	0	11	0
nuclear-Ath-ProTGG-171741	36	6	0	4	8	18	0	0	0	0	0	36	0
nuclear-Ath-ProTGG-171741	37	3	0	2	9	15	0	0	0	0	0	29	0
nuclear-Ath-ProTGG-171741	38	0	0	0	0	8	0	0	0	0	0	8	0
nuclear-Ath-ProTGG-171741	39	0	0	0	0	1	0	0	0	0	0	1	0
nuclear-Ath-ProTGG-171741	40	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	41	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	42	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	43	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	44	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	45	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	46	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	47	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	48	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	49	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	50	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	51	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	52	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	53	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	54	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	55	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	56	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	57	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	58	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	59	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	60	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	61	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	62	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	63	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	64	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	65	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	66	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	67	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	68	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	69	0	0	0	0	0	9	0	0	0	0	0	9
nuclear-Ath-ProTGG-171741	70	0	0	0	0	0	280	0	0	0	0	0	280
nuclear-Ath-ProTGG-171741	71	0	0	0	0	0	856	0	0	0	0	0	856
nuclear-Ath-ProTGG-171741	72	0	0	0	0	0	828	0	0	0	0	0	828
nuclear-Ath-ProTGG-171741	73	0	0	0	0	0	12	0	850	0	0	0	862
nuclear-Ath-ProTGG-171741	74	0	0	0	0	0	191	0	0	1581	0	0	1772
