GeneName	Position	Left_Other	Left_tDR	Left_C	Left_CC	Left_CCA	Right_Other	Right_tDR	Right_C	Right_CC	Right_CCA	Left_Total	Right_Total
nuclear-Ath-ProTGG-171741	1	4435	3	1364	2871	18967	0	0	0	0	0	27640	0
nuclear-Ath-ProTGG-171741	2	11	0	1	13	37	0	0	0	0	0	62	0
nuclear-Ath-ProTGG-171741	3	1	0	0	4	28	0	0	0	0	0	33	0
nuclear-Ath-ProTGG-171741	4	2	0	0	0	19	0	0	0	0	0	21	0
nuclear-Ath-ProTGG-171741	5	0	0	0	3	19	0	0	0	0	0	22	0
nuclear-Ath-ProTGG-171741	6	2	0	0	1	4	0	0	0	0	0	7	0
nuclear-Ath-ProTGG-171741	7	2	0	0	0	2	0	0	0	0	0	4	0
nuclear-Ath-ProTGG-171741	8	5	0	0	5	9	0	0	0	0	0	19	0
nuclear-Ath-ProTGG-171741	9	0	0	3	0	19	0	0	0	0	0	22	0
nuclear-Ath-ProTGG-171741	10	25	0	12	30	194	0	0	0	0	0	261	0
nuclear-Ath-ProTGG-171741	11	0	0	3	2	41	0	0	0	0	0	46	0
nuclear-Ath-ProTGG-171741	12	0	0	0	6	18	0	0	0	0	0	24	0
nuclear-Ath-ProTGG-171741	13	0	0	13	0	13	0	0	0	0	0	26	0
nuclear-Ath-ProTGG-171741	14	0	0	0	1	1	0	0	0	0	0	2	0
nuclear-Ath-ProTGG-171741	15	15	0	0	7	21	0	0	0	0	0	43	0
nuclear-Ath-ProTGG-171741	16	14	0	2	17	19	0	0	0	0	0	52	0
nuclear-Ath-ProTGG-171741	17	34	0	3	15	40	0	0	0	0	0	92	0
nuclear-Ath-ProTGG-171741	18	26	0	8	48	131	0	0	0	0	0	213	0
nuclear-Ath-ProTGG-171741	19	4	0	0	1	16	0	0	0	0	0	21	0
nuclear-Ath-ProTGG-171741	20	26	0	5	18	20	0	0	0	0	0	69	0
nuclear-Ath-ProTGG-171741	21	1	0	1	7	11	0	0	0	0	0	20	0
nuclear-Ath-ProTGG-171741	22	17	0	5	7	13	0	0	0	0	0	42	0
nuclear-Ath-ProTGG-171741	23	3	0	2	2	19	0	0	0	0	0	26	0
nuclear-Ath-ProTGG-171741	24	0	0	3	0	0	0	0	0	0	0	3	0
nuclear-Ath-ProTGG-171741	25	0	0	1	1	7	0	0	0	0	0	9	0
nuclear-Ath-ProTGG-171741	26	4	0	0	0	6	0	0	0	0	0	10	0
nuclear-Ath-ProTGG-171741	27	3	0	0	0	1	0	0	0	0	0	4	0
nuclear-Ath-ProTGG-171741	28	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	29	2	0	0	1	0	0	0	0	0	0	3	0
nuclear-Ath-ProTGG-171741	30	0	0	0	1	1	0	0	0	0	0	2	0
nuclear-Ath-ProTGG-171741	31	2	0	2	0	3	0	0	0	0	0	7	0
nuclear-Ath-ProTGG-171741	32	1	0	0	0	9	0	0	0	0	0	10	0
nuclear-Ath-ProTGG-171741	33	2	0	0	1	0	0	0	0	0	0	3	0
nuclear-Ath-ProTGG-171741	34	6	0	0	0	6	0	0	0	0	0	12	0
nuclear-Ath-ProTGG-171741	35	0	0	0	0	10	0	0	0	0	0	10	0
nuclear-Ath-ProTGG-171741	36	3	0	10	2	27	0	0	0	0	0	42	0
nuclear-Ath-ProTGG-171741	37	4	0	3	6	38	0	0	0	0	0	51	0
nuclear-Ath-ProTGG-171741	38	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	39	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	40	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	41	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	42	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	43	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	44	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	45	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	46	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	47	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	48	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	49	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	50	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	51	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	52	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	53	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	54	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	55	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	56	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	57	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	58	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	59	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	60	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	61	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	62	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	63	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	64	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	65	0	0	0	0	0	0	0	0	0	0	0	0
