GeneName	Position	Left_Other	Left_tDR	Left_C	Left_CC	Left_CCA	Right_Other	Right_tDR	Right_C	Right_CC	Right_CCA	Left_Total	Right_Total
nuclear-Ath-ProTGG-171741	1	21703	546	8811	5792	12810	0	0	0	0	0	49662	0
nuclear-Ath-ProTGG-171741	2	59	1	36	30	40	0	0	0	0	0	166	0
nuclear-Ath-ProTGG-171741	3	43	1	17	15	67	0	0	0	0	0	143	0
nuclear-Ath-ProTGG-171741	4	104	4	55	47	70	0	0	0	0	0	280	0
nuclear-Ath-ProTGG-171741	5	16	1	25	7	17	0	0	0	0	0	66	0
nuclear-Ath-ProTGG-171741	6	32	0	8	6	18	0	0	0	0	0	64	0
nuclear-Ath-ProTGG-171741	7	30	1	0	2	8	0	0	0	0	0	41	0
nuclear-Ath-ProTGG-171741	8	35	3	6	8	17	0	0	0	0	0	69	0
nuclear-Ath-ProTGG-171741	9	181	3	71	41	85	0	0	0	0	0	381	0
nuclear-Ath-ProTGG-171741	10	2998	19	1667	951	1598	0	0	0	0	0	7233	0
nuclear-Ath-ProTGG-171741	11	394	0	182	127	215	0	0	0	0	0	918	0
nuclear-Ath-ProTGG-171741	12	1400	9	632	392	845	0	0	0	0	0	3278	0
nuclear-Ath-ProTGG-171741	13	530	3	340	158	377	0	0	0	0	0	1408	0
nuclear-Ath-ProTGG-171741	14	92	0	17	34	68	0	0	0	0	0	211	0
nuclear-Ath-ProTGG-171741	15	132	5	67	46	74	0	0	0	0	0	324	0
nuclear-Ath-ProTGG-171741	16	484	4	246	100	311	0	0	0	0	0	1145	0
nuclear-Ath-ProTGG-171741	17	517	9	185	163	314	0	0	0	0	0	1188	0
nuclear-Ath-ProTGG-171741	18	565	7	279	217	431	0	0	0	0	0	1499	0
nuclear-Ath-ProTGG-171741	19	222	0	130	48	154	0	0	0	0	0	554	0
nuclear-Ath-ProTGG-171741	20	85	14	40	4	26	0	0	0	0	0	169	0
nuclear-Ath-ProTGG-171741	21	35	5	33	15	19	0	0	0	0	0	107	0
nuclear-Ath-ProTGG-171741	22	36	0	17	7	34	0	0	0	0	0	94	0
nuclear-Ath-ProTGG-171741	23	250	0	117	53	188	0	0	0	0	0	608	0
nuclear-Ath-ProTGG-171741	24	22	0	6	2	4	0	0	0	0	0	34	0
nuclear-Ath-ProTGG-171741	25	16	0	6	13	4	0	0	0	0	0	39	0
nuclear-Ath-ProTGG-171741	26	0	0	4	0	0	0	0	0	0	0	4	0
nuclear-Ath-ProTGG-171741	27	10	0	0	0	1	0	0	0	0	0	11	0
nuclear-Ath-ProTGG-171741	28	5	0	4	0	3	0	0	0	0	0	12	0
nuclear-Ath-ProTGG-171741	29	12	0	4	1	20	0	0	0	0	0	37	0
nuclear-Ath-ProTGG-171741	30	56	0	3	8	31	0	0	0	0	0	98	0
nuclear-Ath-ProTGG-171741	31	27	0	5	2	14	0	0	0	0	0	48	0
nuclear-Ath-ProTGG-171741	32	14	0	8	0	6	0	17	0	0	0	28	17
nuclear-Ath-ProTGG-171741	33	9	0	15	9	18	0	31	0	0	0	51	31
nuclear-Ath-ProTGG-171741	34	34	0	17	1	14	0	24	0	0	0	66	24
